feedback_id,user_id,rating,feature_name,comments,session_id
5549,6485,4,data_export,Excellent user experience,41801
5550,5626,5,data_export,"Great feature, very intuitive!",36226
5551,2763,5,analytics_deep_dive,Very helpful for our team,17996
5552,4448,3,team_collaboration,"It's okay, could be better",28708
5553,5551,5,analytics_deep_dive,Saves me a lot of time,35648
5554,2763,2,ai_assistant,Confusing interface,18001
5555,759,4,ai_assistant,Very helpful for our team,4925
5556,189,2,sales_insights,Confusing interface,1499
5557,3849,5,email_automation,"Great feature, very intuitive!",25001
5558,238,2,ai_assistant,Hard to understand,1841
5559,7131,3,document_analysis,Average functionality,46201
5560,3618,5,sales_insights,Saves me a lot of time,23508
5561,8496,3,report_generation,Average functionality,54887
5562,3127,4,document_analysis,Saves me a lot of time,20196
5563,1801,5,email_automation,Excellent user experience,11878
5564,6373,3,api_integration,"It's okay, could be better",41058
5565,5698,3,document_analysis,Works as expected,36734
5566,5202,2,api_integration,Too slow to load,33499
5567,9074,4,api_integration,Saves me a lot of time,58734
5568,3668,4,email_automation,Excellent user experience,23845
5569,3489,1,dashboard_view,Buggy and unreliable,22696
5570,2982,4,analytics_deep_dive,Very helpful for our team,19302
5571,6219,4,team_collaboration,"Great feature, very intuitive!",40086
5572,2043,3,email_automation,Works as expected,13353
5573,4627,4,ai_assistant,"Great feature, very intuitive!",29737
5574,9588,3,data_export,Average functionality,61850
5575,6398,1,ai_assistant,Too slow to load,41233
5576,5772,4,dashboard_view,Very helpful for our team,37221
5577,8330,3,email_automation,Average functionality,53863
5578,4956,3,ai_assistant,Average functionality,31863
5579,6871,5,api_integration,"Great feature, very intuitive!",44403
5580,8362,2,dashboard_view,Too slow to load,54041
5581,6696,5,email_automation,Excellent user experience,43257
5582,3650,3,data_export,Decent but room for improvement,23754
5583,6928,3,api_integration,Works as expected,44806
5584,1355,2,report_generation,Too slow to load,9030
5585,4586,3,sales_insights,"It's okay, could be better",29489
5586,1785,3,lead_scoring,Decent but room for improvement,11783
5587,8267,2,custom_workflows,Confusing interface,53557
5588,8747,3,sales_insights,"It's okay, could be better",56744
5589,6220,4,api_integration,Excellent user experience,40097
5590,8249,5,custom_workflows,Saves me a lot of time,53482
5591,4851,4,data_export,Love the AI insights,31120
5592,6725,5,ai_assistant,Very helpful for our team,43389
5593,391,4,api_integration,Excellent user experience,2648
5594,1158,3,ai_assistant,"It's okay, could be better",7810
5595,6875,5,email_automation,Very helpful for our team,44425
5596,7929,3,team_collaboration,Decent but room for improvement,51224
5597,2716,3,email_automation,Average functionality,17676
5598,9056,5,sales_insights,Love the AI insights,58628
5599,1258,4,custom_workflows,"Great feature, very intuitive!",8566
5600,7660,2,api_integration,Hard to understand,49586
5601,8282,5,api_integration,Very helpful for our team,53624
5602,2673,5,ai_assistant,Very helpful for our team,17317
5603,6017,5,report_generation,Love the AI insights,38819
5604,7929,3,analytics_deep_dive,Works as expected,51215
5605,3514,4,report_generation,Saves me a lot of time,22817
5606,9229,4,report_generation,Love the AI insights,59721
5607,3047,5,sales_insights,"Great feature, very intuitive!",19706
5608,2258,4,data_export,Very helpful for our team,14731
5609,50,1,document_analysis,Not very useful,300
5610,3098,5,analytics_deep_dive,Excellent user experience,20027
5611,8248,2,report_generation,Not very useful,53448
5612,7124,4,lead_scoring,"Great feature, very intuitive!",46154
5613,6321,5,sales_insights,Excellent user experience,40761
5614,7217,2,lead_scoring,Too slow to load,46797
5615,945,3,sales_insights,Works as expected,6226
5616,8274,5,lead_scoring,Very helpful for our team,53580
5617,3600,1,document_analysis,Not very useful,23409
5618,3160,2,report_generation,Too slow to load,20574
5619,1626,3,ai_assistant,Average functionality,10687
5620,7125,3,team_collaboration,Decent but room for improvement,46162
5621,6017,5,report_generation,Excellent user experience,38809
5622,9474,4,dashboard_view,"Great feature, very intuitive!",61088
5623,3029,2,report_generation,Not very useful,19600
5624,2558,1,custom_workflows,Hard to understand,16587
5625,7525,4,ai_assistant,Excellent user experience,48749
5626,3127,4,api_integration,Very helpful for our team,20195
5627,2333,5,api_integration,Love the AI insights,15176
5628,6461,5,sales_insights,Saves me a lot of time,41651
5629,1760,3,lead_scoring,Works as expected,11575
5630,2112,4,api_integration,Saves me a lot of time,13734
5631,150,4,api_integration,Excellent user experience,1223
5632,9455,3,custom_workflows,Decent but room for improvement,60981
5633,8411,5,team_collaboration,"Great feature, very intuitive!",54308
5634,7008,5,analytics_deep_dive,Love the AI insights,45366
5635,9659,2,email_automation,Too slow to load,62371
5636,83,5,api_integration,Love the AI insights,669
5637,8477,1,analytics_deep_dive,Hard to understand,54755
5638,5661,5,sales_insights,"Great feature, very intuitive!",36505
5639,1108,4,api_integration,"Great feature, very intuitive!",7461
5640,2806,4,team_collaboration,Excellent user experience,18247
5641,9049,5,report_generation,Very helpful for our team,58574
5642,1578,3,analytics_deep_dive,Works as expected,10410
5643,1852,4,data_export,Love the AI insights,12229
5644,592,4,sales_insights,Very helpful for our team,4004
5645,3541,5,dashboard_view,Very helpful for our team,22985
5646,9425,2,document_analysis,Confusing interface,60821
5647,6583,4,custom_workflows,"Great feature, very intuitive!",42519
5648,2560,4,data_export,Excellent user experience,16614
5649,1035,5,api_integration,Love the AI insights,6903
5650,6603,5,report_generation,Very helpful for our team,42669
5651,8715,5,data_export,Saves me a lot of time,56475
5652,1494,3,custom_workflows,"It's okay, could be better",9919
5653,8720,4,sales_insights,Love the AI insights,56503
5654,1230,4,dashboard_view,Love the AI insights,8378
5655,4300,3,ai_assistant,Decent but room for improvement,27834
5656,8409,3,analytics_deep_dive,"It's okay, could be better",54301
5657,5833,2,data_export,Hard to understand,37587
5658,4445,3,api_integration,Average functionality,28667
5659,7456,2,ai_assistant,Confusing interface,48299
5660,7306,2,analytics_deep_dive,Too slow to load,47445
5661,1573,5,report_generation,"Great feature, very intuitive!",10375
5662,1235,4,dashboard_view,Excellent user experience,8411
5663,3026,5,email_automation,Very helpful for our team,19573
5664,551,5,sales_insights,Saves me a lot of time,3758
5665,6153,4,api_integration,Saves me a lot of time,39662
5666,1391,4,email_automation,Excellent user experience,9307
5667,6341,5,api_integration,Love the AI insights,40874
5668,1158,4,report_generation,"Great feature, very intuitive!",7798
5669,3000,4,team_collaboration,"Great feature, very intuitive!",19413
5670,7933,4,dashboard_view,Very helpful for our team,51254
5671,8211,5,lead_scoring,Saves me a lot of time,53191
5672,4733,2,team_collaboration,Not very useful,30392
5673,7365,2,dashboard_view,Confusing interface,47723
5674,2624,4,data_export,Saves me a lot of time,17034
5675,5621,5,sales_insights,Saves me a lot of time,36178
5676,3998,3,team_collaboration,"It's okay, could be better",25944
5677,6326,5,report_generation,Love the AI insights,40796
5678,1682,4,data_export,Love the AI insights,11082
5679,2588,4,ai_assistant,"Great feature, very intuitive!",16803
5680,2369,5,email_automation,Excellent user experience,15388
5681,1190,5,analytics_deep_dive,Saves me a lot of time,8054
5682,4861,3,document_analysis,"It's okay, could be better",31164
5683,8820,4,sales_insights,Very helpful for our team,57146
5684,1078,3,email_automation,Average functionality,7223
5685,8058,4,report_generation,Very helpful for our team,52187
5686,1778,3,api_integration,Average functionality,11732
5687,3570,5,data_export,Saves me a lot of time,23203
5688,2430,3,custom_workflows,"It's okay, could be better",15838
5689,2242,2,data_export,Not very useful,14581
5690,9886,2,team_collaboration,Confusing interface,63908
5691,858,3,data_export,Works as expected,5611
5692,2339,4,lead_scoring,Love the AI insights,15228
5693,4840,4,team_collaboration,Love the AI insights,31030
5694,5572,4,ai_assistant,Love the AI insights,35816
5695,4666,5,lead_scoring,Excellent user experience,30004
5696,1591,4,custom_workflows,Love the AI insights,10470
5697,7247,4,dashboard_view,Very helpful for our team,46985
5698,5394,5,dashboard_view,Saves me a lot of time,34686
5699,6170,5,data_export,"Great feature, very intuitive!",39774
5700,5651,5,sales_insights,Saves me a lot of time,36425
5701,6010,4,custom_workflows,"Great feature, very intuitive!",38781
5702,4478,4,custom_workflows,"Great feature, very intuitive!",28849
5703,2173,5,report_generation,Love the AI insights,14142
5704,9633,5,lead_scoring,Love the AI insights,62136
5705,5904,3,data_export,Average functionality,38098
5706,1155,4,lead_scoring,"Great feature, very intuitive!",7748
5707,5809,2,ai_assistant,Not very useful,37415
5708,1716,4,custom_workflows,Very helpful for our team,11249
5709,3813,3,document_analysis,"It's okay, could be better",24812
5710,1569,5,report_generation,Love the AI insights,10354
5711,8567,3,document_analysis,Works as expected,55365
5712,90,5,team_collaboration,Excellent user experience,748
5713,1428,3,ai_assistant,Decent but room for improvement,9557
5714,1751,3,report_generation,Works as expected,11518
5715,3997,3,custom_workflows,Average functionality,25938
5716,838,5,sales_insights,Very helpful for our team,5472
5717,8099,4,lead_scoring,Excellent user experience,52395
5718,2509,4,analytics_deep_dive,Very helpful for our team,16295
5719,2254,3,email_automation,"It's okay, could be better",14712
5720,8924,5,team_collaboration,Love the AI insights,57780
5721,8803,5,api_integration,Very helpful for our team,57058
5722,2194,5,dashboard_view,Love the AI insights,14224
5723,2909,5,ai_assistant,Saves me a lot of time,18853
5724,9882,3,ai_assistant,Decent but room for improvement,63882
5725,4760,4,document_analysis,Saves me a lot of time,30564
5726,21,5,document_analysis,Very helpful for our team,126
5727,2031,3,custom_workflows,Works as expected,13227
5728,4448,4,document_analysis,Excellent user experience,28709
5729,2660,4,report_generation,Excellent user experience,17171
5730,2439,5,api_integration,Very helpful for our team,15914
5731,8766,2,analytics_deep_dive,Confusing interface,56845
5732,6753,4,document_analysis,Excellent user experience,43626
5733,9029,4,document_analysis,Excellent user experience,58501
5734,7766,3,dashboard_view,Works as expected,50211
5735,5387,3,data_export,"It's okay, could be better",34605
5736,1076,4,ai_assistant,Excellent user experience,7202
5737,2395,3,email_automation,Average functionality,15633
5738,459,5,lead_scoring,Very helpful for our team,3177
5739,9219,3,document_analysis,Average functionality,59635
5740,9424,5,lead_scoring,Saves me a lot of time,60811
5741,2369,5,dashboard_view,Excellent user experience,15393
5742,2301,3,data_export,"It's okay, could be better",15004
5743,9672,5,lead_scoring,Saves me a lot of time,62464
5744,1628,3,custom_workflows,Works as expected,10693
5745,2937,2,document_analysis,Confusing interface,19028
5746,1814,5,document_analysis,"Great feature, very intuitive!",11975
5747,6452,5,document_analysis,Saves me a lot of time,41574
5748,1520,3,sales_insights,Decent but room for improvement,10099
5749,4620,5,document_analysis,Love the AI insights,29679
5750,1586,3,api_integration,"It's okay, could be better",10436
5751,8760,2,data_export,Hard to understand,56796
5752,8274,4,data_export,"Great feature, very intuitive!",53589
5753,1469,5,email_automation,Excellent user experience,9817
5754,4140,4,team_collaboration,Saves me a lot of time,26864
5755,3250,4,document_analysis,Excellent user experience,21150
5756,9326,4,data_export,Excellent user experience,60294
5757,4956,3,ai_assistant,"It's okay, could be better",31872
5758,3117,3,ai_assistant,"It's okay, could be better",20134
5759,8099,5,sales_insights,Very helpful for our team,52388
5760,4646,3,analytics_deep_dive,Average functionality,29896
5761,1444,2,lead_scoring,Too slow to load,9634
5762,1494,3,report_generation,Works as expected,9907
5763,4476,3,data_export,"It's okay, could be better",28832
5764,2879,4,email_automation,Love the AI insights,18585
5765,9709,5,document_analysis,"Great feature, very intuitive!",62749
5766,1524,4,ai_assistant,Excellent user experience,10131
5767,1039,4,report_generation,Saves me a lot of time,6909
5768,3690,5,email_automation,Excellent user experience,24016
5769,1446,3,document_analysis,Works as expected,9660
5770,7520,1,api_integration,Hard to understand,48725
5771,5979,5,sales_insights,Very helpful for our team,38571
5772,3179,3,analytics_deep_dive,Decent but room for improvement,20679
5773,8852,5,document_analysis,Saves me a lot of time,57376
5774,3202,4,email_automation,"Great feature, very intuitive!",20868
5775,8035,3,sales_insights,Works as expected,52029
5776,2510,5,custom_workflows,"Great feature, very intuitive!",16318
5777,4662,4,analytics_deep_dive,"Great feature, very intuitive!",29956
5778,7414,4,api_integration,"Great feature, very intuitive!",48064
5779,4742,3,sales_insights,Average functionality,30451
5780,8465,4,sales_insights,"Great feature, very intuitive!",54655
5781,2986,4,report_generation,Love the AI insights,19316
5782,6892,2,email_automation,Too slow to load,44522
5783,2921,2,api_integration,Not very useful,18926
5784,8840,3,dashboard_view,"It's okay, could be better",57295
5785,7608,3,api_integration,Decent but room for improvement,49228
5786,9209,3,email_automation,Average functionality,59583
5787,1246,2,api_integration,Not very useful,8500
